PID,TID,DevId,Count,QCount,TAvg (ns),TMed (ns),TMin (ns),TMax (ns),TStdDev (ns),AAvg (ns),AMed (ns),AMin (ns),AMax (ns),AStdDev (ns),QAvg (ns),QMed (ns),QMin (ns),QMax (ns),QStdDev (ns),KAvg (ns),KMed (ns),KMin (ns),KMax (ns),KStdDev (ns),API Name,Kernel Name
31435,31435,0,97,96,7234576.6,7140696.0,12396,25348190,3683934.8,5982.6,5842.0,5327,9047,565.5,7301356.7,7190326.0,431,25340577,3627779.8,2510.8,2464.0,1504,6368,675.1,cudaLaunchKernelExC_v11060,kernel_cutlass_kernel_flashinfernormkernelsrmsnormRMSNormKernel_object_at__tensorptrbf16gmemalign128o102410241_tensorptrbf16gmemalign16o10241_tensorptrbf16gmemalign128o102410241___False_4_0
31435,31435,0,1234,1189,6300567.8,1695011.5,8234,36178238,7288948.0,11709.4,5647.0,4067,6781924,192894.4,6515740.2,4329462.0,15,36168911,7331384.9,10743.2,2464.0,1728,99231,16533.6,cudaLaunchKernel,"void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void at::native::index_put_kernel_impl<at::native::OpaqueType<(int)4>>(at::TensorIterator &, c10::ArrayRef<long>, c10::ArrayRef<long>)::[lambda(char *, const char *, long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>, const T1 &, bool)::[lambda(int) (instance 1)]>(long, T3)"
31435,31435,0,28,28,4798740.4,4790440.0,3333859,6393017,901365.6,3716.1,3426.0,3147,5733,583.7,4780732.1,4772907.5,3316389,6372948,900977.0,14292.3,14239.0,13312,17919,807.4,cuLaunchKernel,void cutlass::Kernel2<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_32x32_128x2_tn_align8>(T1::Params)
31435,31435,0,28,28,4783659.1,4777104.0,3321089,6324074,897534.9,3454.6,3242.5,2906,5937,635.3,4765960.2,4760032.5,3303871,6300825,896881.3,14244.3,14079.5,13344,17791,973.8,cuLaunchKernel,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_128x64_32x6_tn_align8>(T1::Params)
31435,31435,0,1234,1233,3173781.1,201843.0,7123,25427150,3808972.0,4925.7,4747.0,3863,53941,1547.3,3161391.7,270315.0,24,25418538,3815139.3,10025.9,2623.0,1792,111742,16952.2,cudaLaunchKernel,"void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void at::native::index_kernel_impl<at::native::OpaqueType<(int)4>>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>)::[lambda(char *, const char *, long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>, const T1 &, bool)::[lambda(int) (instance 1)]>(long, T3)"
31435,31435,0,224,224,2990732.7,2927205.5,19028,6885584,1821352.7,3266.9,3152.5,2708,7458,535.8,2973709.8,2912088.5,987,6869685,1822867.0,13756.0,14031.5,10239,21024,3275.8,cudaLaunchKernel,ampere_bf16_s16816gemm_bf16_64x64_ldg8_f2f_stages_64x5_tn
31435,31435,0,714,711,1628069.1,23083.5,6127,35883309,4596768.7,5115.4,4900.5,4081,47335,1957.5,1620614.0,6125.0,182,35876379,4608088.3,9151.5,2720.0,1152,42271,10445.2,cudaLaunchKernel,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long) (instance 1)], std::array<char *, (unsigned long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)"
31435,31435,0,27,23,478753.0,20078.0,7405,12144260,2331488.2,7923.6,6418.0,5107,40784,6679.0,530626.5,4677.0,32,12100021,2522041.8,18903.3,7776.0,1376,63327,20224.0,cudaLaunchKernel,"void at::native::<unnamed>::CatArrayBatchedCopy_contig<at::native::<unnamed>::OpaqueType<(unsigned int)4>, unsigned int, (int)1, (int)128, (int)1>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)"
31435,31435,0,202,195,123306.9,48895.0,7539,12564659,915432.8,6796.4,6306.0,5275,63855,4115.2,94500.2,7991.0,7,12498436,929425.6,25296.8,23184.0,1504,76031,21978.2,cudaLaunchKernel,"void at::native::<unnamed>::CatArrayBatchedCopy<at::native::<unnamed>::OpaqueType<(unsigned int)4>, unsigned int, (int)1, (int)64, (int)64>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)"
31435,31435,0,728,703,50225.7,19567.0,6280,11386030,435772.3,5671.5,5138.5,3573,14906,1481.8,27836.9,5423.0,12,11377498,443595.3,17680.4,6864.0,1184,61599,18383.7,cudaLaunchKernel,"void at::native::<unnamed>::CatArrayBatchedCopy_alignedK_contig<at::native::<unnamed>::OpaqueType<(unsigned int)4>, unsigned int, (int)1, (int)128, (int)1, (int)16>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)"
