PID,TID,DevId,Count,QCount,TAvg (ns),TMed (ns),TMin (ns),TMax (ns),TStdDev (ns),AAvg (ns),AMed (ns),AMin (ns),AMax (ns),AStdDev (ns),QAvg (ns),QMed (ns),QMin (ns),QMax (ns),QStdDev (ns),KAvg (ns),KMed (ns),KMin (ns),KMax (ns),KStdDev (ns),API Name,Kernel Name
15998,15998,0,756,756,6955122.0,6445678.5,2349672,13608890,2793961.1,3492.0,3364.5,2918,11950,548.1,6948704.6,6439008.0,2342574,13602603,2793835.0,2925.4,2720.0,1152,5152,950.5,cudaLaunchKernel,"void cublasLt::splitKreduce_kernel<(int)32, (int)16, int, __nv_bfloat16, __nv_bfloat16, float, __nv_bfloat16, (bool)0, __nv_bfloat16, __nv_bfloat16, __nv_bfloat16, (bool)1, (bool)0, (bool)0>(cublasLt::cublasSplitKParams<T6>, const T4 *, const T10 *, T9 *, T5 *, const T6 *, const T6 *, const T11 *, const T4 *, T11 *, void *, long, T6 *, int *, T6 *, T6 *, const T6 *, const T6 *, const T6 *, const T6 *, const T6 *)"
15998,15998,0,1036,1036,6870208.0,6424628.0,1029599,17509889,3006277.2,3382.7,3268.5,2911,8626,400.6,6847825.5,6407826.0,1019075,17483402,3002954.1,18999.9,19008.0,6688,30303,6122.9,cudaLaunchKernel,"void flashinfer::PersistentVariableLengthMergeStatesKernel<(unsigned int)8, (unsigned int)16, (unsigned int)8, (unsigned int)4, __nv_bfloat16, __nv_bfloat16, int>(T5 *, float *, T7 *, T6 *, float *, unsigned int, unsigned int *, unsigned int)"
15998,15998,0,98,98,6661981.3,6945946.5,8953,16221763,2771702.9,5541.3,5512.0,4990,7618,391.6,6654599.7,6938917.0,387,16214553,2771944.0,1840.3,1728.0,1184,4831,509.8,cudaLaunchKernelExC_v11060,"void <unnamed>::index_kernel<(unsigned long)128, (unsigned long)1, (bool)0, (unsigned long)2048, (unsigned long)4, int>(<unnamed>::IndexKernelParams)"
15998,15998,0,98,98,6627120.0,6912554.5,10057,16188011,2772942.9,6190.0,6042.5,5645,9417,569.2,6618396.1,6904319.5,169,16180246,2773170.0,2533.9,2464.0,1472,6496,690.9,cudaLaunchKernelExC_v11060,kernel_cutlass_kernel_flashinfernormkernelsrmsnormRMSNormKernel_object_at__tensorptrbf16gmemalign128o102410241_tensorptrbf16gmemalign16o10241_tensorptrbf16gmemalign128o102410241___False_4_0
15998,15998,0,1216,1162,6337887.9,1680286.0,8322,34394568,7351544.6,11838.6,5788.0,4528,6720944,192561.5,6607899.8,4348694.0,12,34387095,7401845.9,11618.1,2464.0,1984,120159,17168.9,cudaLaunchKernel,"void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void at::native::index_put_kernel_impl<at::native::OpaqueType<(int)4>>(at::TensorIterator &, c10::ArrayRef<long>, c10::ArrayRef<long>)::[lambda(char *, const char *, long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>, const T1 &, bool)::[lambda(int) (instance 1)]>(long, T3)"
15998,15998,0,420,420,5454391.9,5673791.5,2351252,8618765,1975638.5,3571.6,3366.5,2980,25452,1284.3,5424091.6,5642340.5,2315633,8585700,1975781.4,26728.7,27936.0,22048,31168,2659.7,cuLaunchKernel,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_128x128_32x4_tn_align8>(T1::Params)
15998,15998,0,196,196,5377639.3,5476983.5,2373726,8390173,1481071.3,3537.3,3400.0,3070,5968,438.7,5357267.8,5456916.5,2353670,8368527,1481021.9,16834.1,16703.0,16448,21664,577.2,cudaLaunchKernel,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_64x4_tn
15998,15998,0,28,28,4925246.7,4916329.5,3401446,6528712,943839.8,3697.7,3364.5,3062,7831,1026.2,4907280.6,4899320.0,3384021,6505190,943205.2,14268.4,14048.0,13472,17824,954.1,cuLaunchKernel,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_128x64_32x6_tn_align8>(T1::Params)
15998,15998,0,224,224,4117699.7,4235286.5,1009098,6825169,1469892.2,3539.1,3418.5,2877,8488,573.4,4100408.1,4219227.0,991710,6809375,1468621.9,13752.4,13984.0,10240,21920,3283.3,cudaLaunchKernel,ampere_bf16_s16816gemm_bf16_64x64_ldg8_f2f_stages_64x5_tn
15998,15998,0,1216,1213,3203754.4,132907.0,7134,27014865,3826571.6,5175.7,4996.5,4134,50372,1921.2,3195503.4,342312.0,298,27006691,3834531.7,10962.9,2624.0,1760,116319,17321.5,cudaLaunchKernel,"void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void at::native::index_kernel_impl<at::native::OpaqueType<(int)4>>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>)::[lambda(char *, const char *, long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>, const T1 &, bool)::[lambda(int) (instance 1)]>(long, T3)"
15998,15998,0,706,702,1561825.6,22707.0,6421,39618765,4432388.7,5448.2,5264.5,4272,63752,2821.6,1555881.8,5990.0,112,39611895,4446393.8,9314.2,2672.0,1120,54688,11009.6,cudaLaunchKernel,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long) (instance 1)], std::array<char *, (unsigned long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)"
15998,15998,0,26,22,352782.9,28457.0,8513,8362704,1633849.2,9228.7,6883.0,5260,57115,9889.0,383118.4,7188.5,47,8302229,1768762.1,19470.6,12895.5,1600,58143,18630.0,cudaLaunchKernel,"void at::native::<unnamed>::CatArrayBatchedCopy_contig<at::native::<unnamed>::OpaqueType<(unsigned int)4>, unsigned int, (int)1, (int)128, (int)1>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)"
15998,15998,0,207,204,58252.7,30386.0,8109,3542956,246038.1,7465.5,6559.0,5566,139982,9689.7,27141.2,5179.5,18,3533229,247703.4,24067.1,9184.0,1568,99167,24410.8,cudaLaunchKernel,"void at::native::<unnamed>::CatArrayBatchedCopy<at::native::<unnamed>::OpaqueType<(unsigned int)4>, unsigned int, (int)1, (int)64, (int)64>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)"
15998,15998,0,711,686,46331.7,20503.0,6945,7733664,311096.5,5897.0,5546.0,4157,13081,1225.7,23443.9,5972.0,14,7725036,316748.4,17824.9,7456.0,1152,73664,18521.6,cudaLaunchKernel,"void at::native::<unnamed>::CatArrayBatchedCopy_alignedK_contig<at::native::<unnamed>::OpaqueType<(unsigned int)4>, unsigned int, (int)1, (int)128, (int)1, (int)16>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)"
