PID,TID,DevId,Count,QCount,TAvg (ns),TMed (ns),TMin (ns),TMax (ns),TStdDev (ns),AAvg (ns),AMed (ns),AMin (ns),AMax (ns),AStdDev (ns),QAvg (ns),QMed (ns),QMin (ns),QMax (ns),QStdDev (ns),KAvg (ns),KMed (ns),KMin (ns),KMax (ns),KStdDev (ns),API Name,Kernel Name
15300,15420,0,896,886,722576.5,658829.5,20983,1719925,578384.5,3730.7,3377.0,2849,40960,2510.2,696420.3,635761.5,456,1654156,573315.4,30261.8,26944.0,16224,63807,9601.9,cudaLaunchKernel,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn
15300,15420,0,784,783,597485.1,400187.5,18662,2003578,585265.1,3824.1,3476.5,2985,34279,2084.2,574164.1,376055.0,146,1975509,581302.9,20236.1,20751.5,7520,33472,6605.1,cudaLaunchKernel,"void flashinfer::PersistentVariableLengthMergeStatesKernel<(unsigned int)8, (unsigned int)16, (unsigned int)8, (unsigned int)4, __nv_bfloat16, __nv_bfloat16, int>(T5 *, float *, T7 *, T6 *, float *, unsigned int, unsigned int *, unsigned int)"
15300,15420,0,6,6,454215.0,7792.0,6391,2677666,1089274.7,5432.8,5085.5,4006,7778,1290.3,447966.2,877.5,87,2672892,1089996.8,816.0,784.0,768,896,63.2,cudaLaunchKernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<int>, std::array<char *, (unsigned long)1>>(int, T2, T3)"
15300,15420,0,336,328,280582.1,111834.0,33133,1014865,288323.2,4077.3,3235.0,2932,49885,4527.7,256036.4,90764.0,209,983787,288785.2,26718.2,27967.0,22240,33440,2516.1,cuLaunchKernel,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_128x128_32x4_tn_align8>(T1::Params)
15300,15420,0,18,14,117044.6,8098.0,6646,1894116,443849.2,10295.9,6095.5,4715,83017,18172.8,134845.8,460.5,20,1882510,503012.4,1964.4,1984.0,1344,3648,536.2,cudaLaunchKernel,"void at::native::<unnamed>::CatArrayBatchedCopy_contig<at::native::<unnamed>::OpaqueType<(unsigned int)4>, unsigned int, (int)1, (int)128, (int)1>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)"
15300,15420,0,28,28,29890.4,30116.0,22087,34430,1932.2,3245.5,3236.5,2973,3923,163.2,12493.1,13019.5,692,15458,2512.4,14151.8,13999.5,13472,17472,783.5,cuLaunchKernel,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_128x64_32x6_tn_align8>(T1::Params)
15300,15420,0,112,111,24633.8,25690.5,21041,26745,1920.6,3290.2,3235.5,2926,6322,374.6,4473.9,5683.0,462,6667,2177.9,16921.2,16800.0,16352,20576,434.9,cudaLaunchKernel,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_64x4_tn
15300,15420,0,224,224,24387.6,21585.5,14637,40021,8679.9,3239.3,3185.0,2744,7337,407.8,7473.7,3312.5,118,15997,6117.4,13674.7,13888.0,10272,20992,3241.8,cudaLaunchKernel,ampere_bf16_s16816gemm_bf16_64x64_ldg8_f2f_stages_64x5_tn
15300,15420,0,28,28,19085.0,18941.5,18617,20863,468.6,3555.5,3507.0,3217,5271,367.5,1130.8,1170.5,40,1277,223.2,14398.7,14288.0,14079,15616,365.2,cuLaunchKernel,void cutlass::Kernel2<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_32x32_128x2_tn_align8>(T1::Params)
15300,15420,0,141,130,9583.5,8316.0,6082,98635,10118.6,7567.1,6148.0,4025,98635,10423.8,665.2,621.0,35,1236,356.4,1466.3,1632.0,1024,1856,241.5,cudaLaunchKernel,"void at::native::<unnamed>::CatArrayBatchedCopy_alignedK_contig<at::native::<unnamed>::OpaqueType<(unsigned int)4>, unsigned int, (int)1, (int)128, (int)1, (int)16>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)"
15300,15420,0,92,90,8053.0,7409.0,6508,56374,5143.1,5213.5,4474.5,4075,56374,5453.1,928.0,939.0,211,1281,158.9,1973.9,1904.0,1248,3040,430.8,cudaLaunchKernel,"void at::native::vectorized_gather_kernel<(int)16, long>(char *, char *, T2 *, int, long, long, long, long, bool)"
