PID,TID,DevId,Count,QCount,TAvg (ns),TMed (ns),TMin (ns),TMax (ns),TStdDev (ns),AAvg (ns),AMed (ns),AMin (ns),AMax (ns),AStdDev (ns),QAvg (ns),QMed (ns),QMin (ns),QMax (ns),QStdDev (ns),KAvg (ns),KMed (ns),KMin (ns),KMax (ns),KStdDev (ns),API Name,Kernel Name
21152,21272,0,1008,1005,722144.6,657031.5,20877,1565423,535186.0,3664.4,3463.0,2864,42419,1999.8,690946.5,627057.0,532,1505329,531760.7,29597.6,26944.0,16160,57471,8398.3,cudaLaunchKernel,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn
21152,21272,0,924,922,639921.8,508936.0,17861,1763134,554960.6,3515.6,3388.0,2922,20200,937.7,617344.6,487566.0,448,1736027,550880.4,20401.3,21696.0,7008,29408,6070.9,cudaLaunchKernel,"void flashinfer::PersistentVariableLengthMergeStatesKernel<(unsigned int)8, (unsigned int)16, (unsigned int)8, (unsigned int)4, __nv_bfloat16, __nv_bfloat16, int>(T5 *, float *, T7 *, T6 *, float *, unsigned int, unsigned int *, unsigned int)"
21152,21272,0,18,16,624917.0,8621.0,7110,11037346,2598649.0,10112.9,6117.5,4942,76395,16553.6,689718.9,369.0,33,11028403,2756982.4,1813.3,1648.0,1152,2528,399.2,cudaLaunchKernel,"void at::native::<unnamed>::CatArrayBatchedCopy_contig<at::native::<unnamed>::OpaqueType<(unsigned int)4>, unsigned int, (int)1, (int)128, (int)1>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)"
21152,21272,0,5,5,572897.2,7244.0,6687,2827008,1260093.6,5495.2,5296.0,5104,6062,440.1,566582.8,832.0,512,2820082,1259751.8,819.2,800.0,768,864,42.9,cudaLaunchKernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<int>, std::array<char *, (unsigned long)1>>(int, T2, T3)"
21152,21272,0,392,390,335429.6,247885.5,33263,1269014,304406.8,3458.7,3264.5,2832,26590,1635.7,306446.9,220396.0,457,1234931,303309.2,27116.6,27999.5,22176,33599,2583.9,cuLaunchKernel,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_128x128_32x4_tn_align8>(T1::Params)
21152,21272,0,28,28,29873.9,30026.0,22261,34384,1739.1,3331.4,3291.0,3065,4169,199.5,12386.1,12747.0,780,15067,2327.9,14156.4,14032.0,13471,17312,746.7,cuLaunchKernel,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_128x64_32x6_tn_align8>(T1::Params)
21152,21272,0,140,139,25235.6,25820.0,21389,29218,1912.3,3441.2,3362.0,2957,7503,462.8,3759.1,5088.0,195,6672,2262.8,18080.0,16832.0,16607,24512,2352.2,cudaLaunchKernel,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_64x4_tn
21152,21272,0,252,251,23846.3,21181.0,14720,39746,8059.2,3383.2,3325.5,2905,12433,627.6,6584.9,2742.0,173,15570,5862.3,13933.2,14112.0,10304,21023,3133.3,cudaLaunchKernel,ampere_bf16_s16816gemm_bf16_64x64_ldg8_f2f_stages_64x5_tn
21152,21272,0,84,84,20749.0,19173.0,16665,29774,3828.4,3464.4,3451.0,2989,4884,280.8,2474.9,1335.5,196,6135,1784.8,14809.7,14399.5,12032,20479,2300.5,cuLaunchKernel,void cutlass::Kernel2<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_32x32_128x2_tn_align8>(T1::Params)
21152,21272,0,138,133,8595.2,8061.5,6248,56835,4949.0,6302.5,5704.0,3809,56835,5241.7,853.9,834.0,155,1407,328.1,1508.4,1632.0,1024,1856,224.1,cudaLaunchKernel,"void at::native::<unnamed>::CatArrayBatchedCopy_alignedK_contig<at::native::<unnamed>::OpaqueType<(unsigned int)4>, unsigned int, (int)1, (int)128, (int)1, (int)16>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)"
21152,21272,0,96,93,7599.7,7483.0,6661,10051,672.1,4708.1,4534.5,4065,10051,863.6,1016.2,1014.0,702,1288,105.7,1956.0,1824.0,1184,3616,459.7,cudaLaunchKernel,"void at::native::vectorized_gather_kernel<(int)16, long>(char *, char *, T2 *, int, long, long, long, long, bool)"
