PID,TID,DevId,Count,QCount,TAvg (ns),TMed (ns),TMin (ns),TMax (ns),TStdDev (ns),AAvg (ns),AMed (ns),AMin (ns),AMax (ns),AStdDev (ns),QAvg (ns),QMed (ns),QMin (ns),QMax (ns),QStdDev (ns),KAvg (ns),KMed (ns),KMin (ns),KMax (ns),KStdDev (ns),API Name,Kernel Name
36887,37007,0,532,532,819084.9,823190.0,13955,1866355,642673.5,3166.0,3112.5,2787,9138,422.2,812911.8,817261.0,8082,1858947,642110.4,3007.2,2816.0,1440,4320,837.9,cudaLaunchKernel,"void cublasLt::splitKreduce_kernel<(int)32, (int)16, int, __nv_bfloat16, __nv_bfloat16, float, __nv_bfloat16, (bool)0, __nv_bfloat16, __nv_bfloat16, __nv_bfloat16, (bool)1, (bool)0, (bool)0>(cublasLt::cublasSplitKParams<T6>, const T4 *, const T10 *, T9 *, T5 *, const T6 *, const T6 *, const T11 *, const T4 *, T11 *, void *, long, T6 *, int *, T6 *, T6 *, const T6 *, const T6 *, const T6 *, const T6 *, const T6 *)"
36887,37007,0,756,756,681367.7,773203.0,17962,1585378,517819.5,3070.2,3053.5,2655,4309,195.9,659324.8,752853.5,6584,1558391,513614.2,18972.8,19695.5,7008,28288,6056.5,cudaLaunchKernel,"void flashinfer::PersistentVariableLengthMergeStatesKernel<(unsigned int)8, (unsigned int)16, (unsigned int)8, (unsigned int)4, __nv_bfloat16, __nv_bfloat16, int>(T5 *, float *, T7 *, T6 *, float *, unsigned int, unsigned int *, unsigned int)"
36887,37007,0,364,364,587582.7,594545.0,33012,1164445,426448.7,2908.8,2877.0,2557,5706,276.2,557347.4,563802.0,583,1133785,425692.4,27326.5,27967.0,22208,31135,2177.7,cuLaunchKernel,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_128x128_32x4_tn_align8>(T1::Params)
36887,37007,0,5,5,587565.2,7296.0,6347,2873862,1278179.8,5041.0,4906.0,4734,5826,446.0,581717.8,807.0,606,2868264,1278321.6,806.4,768.0,768,864,52.6,cudaLaunchKernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<int>, std::array<char *, (unsigned long)1>>(int, T2, T3)"
36887,37007,0,112,111,42004.0,29987.0,21216,134185,25005.6,3093.5,2983.0,2710,6662,502.5,22074.2,9817.0,49,114669,25302.7,17047.4,16847.5,16575,20159,484.4,cudaLaunchKernel,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_64x4_tn
36887,37007,0,56,55,29037.8,29425.0,18233,32778,2020.5,2915.1,2876.0,2583,4975,346.3,12177.4,12566.0,566,13497,1870.2,14170.6,13999.5,13472,17920,770.4,cuLaunchKernel,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_128x64_32x6_tn_align8>(T1::Params)
36887,37007,0,280,279,25464.6,21741.0,14408,42163,9478.5,2950.5,2933.0,2538,5010,261.8,8010.6,3900.0,270,18376,6458.6,14532.3,14175.5,10368,21152,3593.9,cudaLaunchKernel,ampere_bf16_s16816gemm_bf16_64x64_ldg8_f2f_stages_64x5_tn
36887,37007,0,56,56,18781.6,18707.0,18218,20318,371.3,3190.6,3146.5,2820,4868,300.6,1175.6,1211.5,147,1358,201.4,14415.4,14336.0,13856,15840,325.5,cuLaunchKernel,void cutlass::Kernel2<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_32x32_128x2_tn_align8>(T1::Params)
36887,37007,0,21,17,10573.3,7581.0,6392,70400,13716.6,8272.1,4936.0,4367,70400,14253.0,657.8,651.0,55,1028,233.1,1851.4,1952.0,1152,2304,319.4,cudaLaunchKernel,"void at::native::<unnamed>::CatArrayBatchedCopy_contig<at::native::<unnamed>::OpaqueType<(unsigned int)4>, unsigned int, (int)1, (int)128, (int)1>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)"
36887,37007,0,135,133,7730.9,7584.0,5794,49223,3773.7,5445.7,5382.0,3366,49215,3982.1,841.5,778.0,53,1415,300.7,1469.1,1600.0,1024,1888,234.9,cudaLaunchKernel,"void at::native::<unnamed>::CatArrayBatchedCopy_alignedK_contig<at::native::<unnamed>::OpaqueType<(unsigned int)4>, unsigned int, (int)1, (int)128, (int)1, (int)16>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)"
36887,37007,0,88,87,7121.5,7034.5,6089,10413,710.9,4271.4,4199.0,3612,7862,549.1,862.0,862.0,358,1023,90.1,2003.6,1888.0,1248,3488,524.0,cudaLaunchKernel,"void at::native::vectorized_gather_kernel<(int)16, long>(char *, char *, T2 *, int, long, long, long, long, bool)"
