PID,TID,DevId,Count,QCount,TAvg (ns),TMed (ns),TMin (ns),TMax (ns),TStdDev (ns),AAvg (ns),AMed (ns),AMin (ns),AMax (ns),AStdDev (ns),QAvg (ns),QMed (ns),QMin (ns),QMax (ns),QStdDev (ns),KAvg (ns),KMed (ns),KMin (ns),KMax (ns),KStdDev (ns),API Name,Kernel Name
4297,4297,0,924,924,7141262.3,7238262.0,2171364,12955407,2411444.5,4181.2,4048.5,3295,13979,749.6,7084680.9,7182198.0,2115334,12899355,2411547.5,52400.2,52092.0,51612,57887,1260.5,cudaLaunchKernel,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_32x3_tn
4297,4297,0,1232,1232,7076722.6,7552236.0,979561,14795130,2312993.1,3997.6,3921.5,3165,16493,592.3,7040059.4,7510791.5,958858,14760767,2309183.4,32665.6,26895.0,16296,79050,11716.1,cudaLaunchKernel,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn
4297,4297,0,700,700,6947448.5,6766426.0,2163794,12955931,2669062.0,4101.1,3951.0,3259,15084,875.4,6940329.9,6758593.5,2157693,12948240,2668695.0,3017.4,2722.0,1152,6436,1137.5,cudaLaunchKernel,"void cublasLt::splitKreduce_kernel<(int)32, (int)16, int, __nv_bfloat16, __nv_bfloat16, float, __nv_bfloat16, (bool)0, __nv_bfloat16, __nv_bfloat16, __nv_bfloat16, (bool)1, (bool)0, (bool)0>(cublasLt::cublasSplitKParams<T6>, const T4 *, const T10 *, T9 *, T5 *, const T6 *, const T6 *, const T11 *, const T4 *, T11 *, void *, long, T6 *, int *, T6 *, T6 *, const T6 *, const T6 *, const T6 *, const T6 *, const T6 *)"
4297,4297,0,99,98,6739535.5,7017258.0,9171,14045933,2660013.9,6071.1,6015.0,5243,14940,978.1,6800342.1,7017314.5,533,14038015,2584254.0,1836.6,1729.0,1184,4739,481.8,cudaLaunchKernelExC_v11060,"void <unnamed>::index_kernel<(unsigned long)128, (unsigned long)1, (bool)0, (unsigned long)2048, (unsigned long)4, int>(<unnamed>::IndexKernelParams)"
4297,4297,0,1008,1008,6714177.8,6499423.5,903822,14781592,2580943.2,3844.9,3790.0,3081,8649,450.6,6691101.7,6484799.0,893331,14748361,2577891.5,19231.2,20651.0,6692,30096,6195.3,cudaLaunchKernel,"void flashinfer::PersistentVariableLengthMergeStatesKernel<(unsigned int)8, (unsigned int)16, (unsigned int)8, (unsigned int)4, __nv_bfloat16, __nv_bfloat16, int>(T5 *, float *, T7 *, T6 *, float *, unsigned int, unsigned int *, unsigned int)"
4297,4297,0,99,99,6703806.7,6982693.0,11256,14011256,2659987.7,6739.6,6674.0,5743,8671,542.0,6694550.3,6973139.0,513,14002432,2660136.1,2516.8,2497.0,1473,6531,633.0,cudaLaunchKernelExC_v11060,kernel_cutlass_kernel_flashinfernormkernelsrmsnormRMSNormKernel_object_at__tensorptrbf16gmemalign128o102410241_tensorptrbf16gmemalign16o10241_tensorptrbf16gmemalign128o102410241___False_4_0
4297,4297,0,1222,1189,6274887.9,1508686.0,8989,27626739,7231206.2,12292.2,6259.0,4624,6385345,182609.4,6424318.7,4271283.0,11,27618866,7266351.9,11777.9,2465.0,1953,118079,17824.9,cudaLaunchKernel,"void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void at::native::index_put_kernel_impl<at::native::OpaqueType<(int)4>>(at::TensorIterator &, c10::ArrayRef<long>, c10::ArrayRef<long>)::[lambda(char *, const char *, long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>, const T1 &, bool)::[lambda(int) (instance 1)]>(long, T3)"
4297,4297,0,196,196,6147699.8,5755271.5,2148587,12821385,2760718.7,3910.2,3819.5,3140,7924,560.7,6126929.8,5734388.0,2128466,12799016,2760773.0,16859.8,16681.0,16520,22092,627.9,cudaLaunchKernel,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_64x4_tn
4297,4297,0,364,364,5620811.1,5405788.0,2165662,12776703,2467859.4,4167.0,4037.0,3391,10494,633.3,5590095.9,5373047.5,2138786,12748931,2468512.3,26548.2,27951.0,21996,31185,2816.1,cuLaunchKernel,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_128x128_32x4_tn_align8>(T1::Params)
4297,4297,0,28,28,4680151.0,4674719.5,3129662,6318655,961638.8,3963.5,3871.5,3288,6673,652.8,4661835.8,4656838.0,3111443,6293732,960927.1,14351.8,14040.0,13608,18250,1063.9,cuLaunchKernel,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_128x64_32x6_tn_align8>(T1::Params)
4297,4297,0,224,224,4095816.7,4232490.5,876055,7028454,1577098.7,3879.4,3785.5,3111,7170,573.5,4078182.6,4215981.0,858113,7010846,1575809.7,13754.7,14023.0,10277,21067,3285.7,cudaLaunchKernel,ampere_bf16_s16816gemm_bf16_64x64_ldg8_f2f_stages_64x5_tn
4297,4297,0,1222,1218,3169828.6,119281.5,7941,19250806,3738770.1,5802.2,5552.5,4260,78236,2906.4,3164246.6,248723.0,88,19242797,3746499.5,10145.3,2626.0,1825,105624,16738.2,cudaLaunchKernel,"void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void at::native::index_kernel_impl<at::native::OpaqueType<(int)4>>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>)::[lambda(char *, const char *, long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>, const T1 &, bool)::[lambda(int) (instance 1)]>(long, T3)"
4297,4297,0,710,705,1559824.8,25313.5,6599,39630942,4330353.2,5987.6,5664.0,4519,49550,2882.8,1555537.1,6507.0,11,39623997,4346699.2,9258.8,2401.5,1120,54462,10863.9,cudaLaunchKernel,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long) (instance 1)], std::array<char *, (unsigned long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)"
4297,4297,0,27,22,334232.8,13877.0,8333,8424641,1616960.2,12230.6,7828.0,5418,108446,19326.7,383469.9,3806.0,24,8312609,1771017.0,9663.2,3586.0,1601,39605,12344.3,cudaLaunchKernel,"void at::native::<unnamed>::CatArrayBatchedCopy_contig<at::native::<unnamed>::OpaqueType<(unsigned int)4>, unsigned int, (int)1, (int)128, (int)1>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)"
4297,4297,0,205,203,59150.1,35178.0,8330,3541640,246599.6,8765.0,7371.0,5590,128349,11240.1,26774.2,5647.0,37,3530867,247952.0,23893.3,14536.0,1537,71623,22796.1,cudaLaunchKernel,"void at::native::<unnamed>::CatArrayBatchedCopy<at::native::<unnamed>::OpaqueType<(unsigned int)4>, unsigned int, (int)1, (int)64, (int)64>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)"
4297,4297,0,708,671,46267.3,23052.5,7112,7712548,310438.2,6900.1,6297.0,4150,83274,3579.5,22833.7,6274.0,72,7703619,318948.1,17787.7,8453.0,1345,59904,18113.1,cudaLaunchKernel,"void at::native::<unnamed>::CatArrayBatchedCopy_alignedK_contig<at::native::<unnamed>::OpaqueType<(unsigned int)4>, unsigned int, (int)1, (int)128, (int)1, (int)16>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)"
