PID,TID,DevId,Count,QCount,TAvg (ns),TMed (ns),TMin (ns),TMax (ns),TStdDev (ns),AAvg (ns),AMed (ns),AMin (ns),AMax (ns),AStdDev (ns),QAvg (ns),QMed (ns),QMin (ns),QMax (ns),QStdDev (ns),KAvg (ns),KMed (ns),KMin (ns),KMax (ns),KStdDev (ns),API Name,Kernel Name
3605,3725,0,1092,1091,299212.2,345907.5,21159,571324,148760.4,3484.5,3377.0,2799,9436,559.5,265266.8,315369.0,157,505288,143304.5,30703.9,26913.0,16321,63714,9815.0,cudaLaunchKernel,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn
3605,3725,0,952,952,246146.9,280152.5,18532,459075,143722.3,3516.9,3427.0,3047,11503,506.3,221674.4,257553.0,4256,431918,138771.4,20955.6,22513.0,7040,33377,6421.7,cudaLaunchKernel,"void flashinfer::PersistentVariableLengthMergeStatesKernel<(unsigned int)8, (unsigned int)16, (unsigned int)8, (unsigned int)4, __nv_bfloat16, __nv_bfloat16, int>(T5 *, float *, T7 *, T6 *, float *, unsigned int, unsigned int *, unsigned int)"
3605,3725,0,364,364,190245.3,186958.0,32856,336312,121720.6,3338.7,3209.5,2754,9647,676.3,160146.0,155765.5,792,305218,120722.4,26760.6,27905.0,22177,32705,2415.7,cuLaunchKernel,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_128x128_32x4_tn_align8>(T1::Params)
3605,3725,0,6,6,178859.2,6794.0,6502,1039478,421615.4,4950.0,5092.0,4316,5440,412.9,173077.2,840.5,597,1034298,421910.4,832.0,832.0,768,896,49.6,cudaLaunchKernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<int>, std::array<char *, (unsigned long)1>>(int, T2, T3)"
3605,3725,0,135,129,178629.1,8130.0,5937,11137685,1344181.3,6083.6,5773.0,3660,55396,4537.1,179020.0,823.0,22,11124806,1374332.4,1510.2,1632.0,1024,3616,299.8,cudaLaunchKernel,"void at::native::<unnamed>::CatArrayBatchedCopy_alignedK_contig<at::native::<unnamed>::OpaqueType<(unsigned int)4>, unsigned int, (int)1, (int)128, (int)1, (int)16>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)"
3605,3725,0,19,13,41575.7,8117.0,6456,571714,129349.6,10097.3,5671.0,4179,76384,16127.3,43571.4,375.0,26,560938,155449.7,1810.6,1664.0,1120,2368,367.0,cudaLaunchKernel,"void at::native::<unnamed>::CatArrayBatchedCopy_contig<at::native::<unnamed>::OpaqueType<(unsigned int)4>, unsigned int, (int)1, (int)128, (int)1>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)"
3605,3725,0,28,27,29345.5,29725.5,19805,32811,2436.0,3307.1,3198.5,2875,5679,544.6,12397.3,12812.0,1212,13942,2273.5,14095.4,13984.0,13472,17440,774.3,cuLaunchKernel,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_128x64_32x6_tn_align8>(T1::Params)
3605,3725,0,140,140,25195.8,25842.5,21366,29245,1973.3,3371.9,3325.0,2995,5146,345.3,3771.3,5144.0,58,7009,2330.1,18052.5,16832.5,16544,24609,2369.1,cudaLaunchKernel,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_64x4_tn
3605,3725,0,252,249,23967.7,21366.0,14772,39864,8202.8,3315.7,3262.5,2820,6885,410.9,6789.2,3050.0,110,20178,6059.1,13947.7,14081.0,10337,20961,3118.2,cudaLaunchKernel,ampere_bf16_s16816gemm_bf16_64x64_ldg8_f2f_stages_64x5_tn
3605,3725,0,84,83,20923.0,19130.0,16381,30658,4126.9,3448.7,3419.5,2835,5291,365.4,2663.7,1337.0,465,6498,2064.8,14844.0,14368.5,11969,20769,2330.0,cuLaunchKernel,void cutlass::Kernel2<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_32x32_128x2_tn_align8>(T1::Params)
3605,3725,0,95,95,7548.1,7476.0,6223,9346,592.8,4604.8,4518.0,3986,6400,422.1,993.3,1008.0,546,1297,143.6,1950.0,1824.0,1248,3456,471.1,cudaLaunchKernel,"void at::native::vectorized_gather_kernel<(int)16, long>(char *, char *, T2 *, int, long, long, long, long, bool)"
